"Source"	"Target"
"Eggerthella"	"5-hydroxy-1H-imidazole-4-carboxamide"
"Eggerthella"	"Enterodiol"
"Eggerthella"	"Equol"
"Eggerthella"	"Lariciresinol"
"Eggerthella"	"Secoisolariciresinol"
"Eggerthella"	"1,3-Diphenylpropan-2-ol"
"Eggerthella."	"(2R)-1-(3,4-dihydroxyphenyl)-3-(2,4,6-trihydroxyphenyl)-propan-2-ol"
"Eggerthella."	"(2R)-1-(3-hydroxyphenyl)-3-(2,4,6-trihydroxyphenyl)propan-2-ol"
"Eisenbergiella"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Eisenbergiella"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Emergencia"	"Trimethylamine"
"END-49"	"Enterodiol"
"Enorma"	"Trimethylamine"
"Enterocloster"	"Acetate"
"Enterocloster"	"Ethanol"
"Enterocloster"	"Lactate"
"Enterocloster"	"Trimethylamine oxide"
"Enterococcus"	"Dopamine"
"Enterococcus"	"Quercitrin"
"Enterococcus"	"Acetate"
"Enterococcus"	"Ethanol"
"Enterococcus"	"Formate"
"Enterococcus"	"L-lactate"
"Enterococcus"	"Quercetin"
"Enterococcus"	"Agmatine"
"Enterococcus"	"Citrulline"
"Enterococcus"	"L-Leucic acid"
"Enterococcus"	"Lariciresinol"
"Enterococcus"	"Levodopa"
"Enterococcus"	"Tyramine"
"Enterococcus"	"Equol"
"Enterococcus"	"Platycodin D"
"Enterococcus"	"Luteolin"
"Enterococcus"	"Myricetin"
"Enterococcus"	"Baohuoside I"
"Erysipelotrichaceae"	"Trimethylamine oxide"
"Escherichia"	"Glycocholic acid"
"Escherichia"	"Indoxyl sulfate"
"Escherichia"	"Trimethylamine"
"Escherichia"	"Trimethylamine oxide"
"Escherichia"	"(R)-3-(4-Hydroxyphenyl)lactate"
"Escherichia"	"2,3-Butanediol"
"Escherichia"	"2,3-Butanedione"
"Escherichia"	"2-Acetoxypropanoic acid"
"Escherichia"	"Acetoin"
"Escherichia"	"Agmatine"
"Escherichia"	"Caffeic Acid"
"Escherichia"	"Colibactin"
"Escherichia"	"Daidzein"
"Escherichia"	"Dihydrodaidzein"
"Escherichia"	"Dihydrogenistein"
"Escherichia"	"Ethyl phenyllactate, (-)-"
"Escherichia"	"Genistein"
"Escherichia"	"Isoquercetin"
"Escherichia"	"Pipecolic acid"
"Escherichia"	"Quinic acid"
"Escherichia"	"Myricetin"
"Escherichia"	"Quercitrin"
"Escherichia"	"Quercetin"
"Escherichia"	"Acacetin"
"Escherichia"	"Diosmetin"
"Escherichia"	"Platycodin D"
"Eubacteriales"	"Butyrate"
"Eubacterium"	"3-Hydroxybenzoic acid"
"Eubacterium"	"3-Indolepropionic acid"
"Eubacterium"	"4-Hydroxybenzoic acid"
"Eubacterium"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Eubacterium"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Eubacterium"	"Acetate"
"Eubacterium"	"Butyrate"
"Eubacterium"	"Lithocholic acid"
"Eubacterium"	"6,7,4'-Trihydroxyisoflavone"
"Eubacterium"	"8-Prenylnaringenin"
"Eubacterium"	"Daidzein"
"Eubacterium"	"Dihydroglycitein"
"Eubacterium"	"Genistein"
"Eubacterium"	"Propionate"
"Eubacterium"	"2-(4-Hydroxyphenyl)propionic acid, (2S)-"
"Eubacterium"	"3,4-Dihydroxyphenylacetic acid"
"Eubacterium"	"3-(4-Hydroxyphenyl)propionic acid"
"Eubacterium"	"3-Hydroxy-4-methoxybenzenepropanoic acid"
"Eubacterium"	"4-Hydroxyphenylacetic acid"
"Eubacterium"	"5,7-Dihydroxy-2-(4-hydroxyphenyl)chroman-4-one"
"Eubacterium"	"Dihydrocaffeic acid"
"Eubacterium"	"Hesperetin dihydrochalcone"
"Eubacterium"	"Kaempferol-3-sorphoroside"
"Eubacterium"	"Naringenin chalcone"
"Eubacterium"	"O-Desmethylangolensin"
"Eubacterium"	"Phloretin"
"Eubacterium"	"Phloroglucinol"
"Eubacterium"	"Enterodiol"
"Eubacterium"	"(20S)-Protopanaxadiol"
"Eubacterium"	"Ginsenoside Rh2"
"Faecalibacterium"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Faecalibacterium"	"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine"
"Faecalibacterium"	"3-Indolepropionic acid"
"Faecalibacterium"	"Acetate"
"Faecalibacterium"	"Bile acid"
"Faecalibacterium"	"Butyrate"
"Faecalibacterium"	"D-Glucuronic Acid"
"Faecalibacterium"	"D-Lactic acid"
"Faecalibacterium"	"Dihydrocaffeic acid"
"Faecalibacterium"	"Histidine"
"Faecalibacterium"	"Hypoxanthine"
"Faecalibacterium"	"Palmitic Acid"
"Faecalibacterium"	"Tryptamine"
"Faecalitalea"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Finegoldia"	"Equol"
"Flavonifractor"	"(4R)-4-hydroxy-5-(3,4-dihydroxyphenyl) valeric acid"
"Flavonifractor"	"(4R)-4-hydroxy-5-(3-hydroxyphenyl) valeric acid"
"Flavonifractor"	"(4R)-5-(3,4-dihydroxyphenyl)-��-valerolactone"
"Flavonifractor"	"(4R)-5-(3-hydroxyphenyl)-��-valerolactone"
"Flavonifractor"	"(4S)-4-hydroxy-5-(3,4-dihydroxyphenyl) valeric acid"
"Flavonifractor"	"(4S)-4-hydroxy-5-(3-hydroxyphenyl) valeric acid"
"Flavonifractor"	"(4S)-5-(3,4-dihydroxyphenyl)-��-valerolactone"
"Flavonifractor"	"(4S)-5-(3-hydroxyphenyl)-��-valerolactone"
"Flavonifractor"	"3,4-diHPP-2-ol"
"Flavonifractor"	"3,4-diHPVL"
"Flavonifractor"	"3,4-Dihydroxyphenylacetic acid"
"Flavonifractor"	"3-(4-Hydroxyphenyl)propionic acid"
"Flavonifractor"	"3-Hydroxy-4-methoxybenzenepropanoic acid"
"Flavonifractor"	"7-Hydroxy-5-methyl-3-phenyl-6,7,8,9-tetrahydropyrido[3',2':4,5]imidazo[1,2-a]pyrimidin-5-ium chloride"
"Flavonifractor"	"Dihydrocaffeic acid"
"Fusobacterium"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Fusobacterium"	"1,6-di-O-phosphono-beta-D-fructofuranose"
"Fusobacterium"	"3-Phosphoglyceric acid"
"Fusobacterium"	"Lactate"
"Fusobacterium"	"Hydrogen Sulfide"
"Fusobacterium"	"20(R)-Ginsenoside Rh2"
"Fusobacterium"	"Ginsenoside Rh2"
"Gemmiger"	"Butyrate"
"Holdemanella"	"Trimethylamine oxide"
"Holdemania"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"human"	"Equol"
"Hungatella"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Hungatella"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Intestinimonas"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Intestinimonas"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Klebsiella"	"procollagen type 1 n-terminal propeptide"
"Klebsiella"	"Trimethylamine"
"Klebsiella"	"type I collagen cross-linked c-telopeptide"
"Klebsiella"	"Ethanol"
"Kocuria"	"4-Pyridoxic acid"
"Lachnoclostridium"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Lachnoclostridium"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Lachnospira"	"Acetate"
"Lachnospira"	"Butyrate"
"Lachnospira"	"Lithocholic acid"
"Lachnospiraceae"	"3-Indolepropionic acid"
"Lachnospiraceae"	"Trimethylamine oxide"
"Lacticaseibacillus"	"Pipecolic acid"
"Lacticaseibacillus"	"10-keto-12Z-octadecenoic acid"
"Lacticaseibacillus"	"Equol"
"Lacticaseibacillus"	"Lactate"
"Lacticaseibacillus"	"Dihydrocaffeic acid"
"Lactiplantibacillus"	"10-Oxo-11-octadecenoic acid"
"Lactiplantibacillus"	"5-(3,4-Dihydroxyphenyl)-4-hydroxypentanoic acid"
"Lactiplantibacillus"	"5-(3,4-Dihydroxyphenyl)-valerolactone"
"Lactiplantibacillus"	"Ascorbic Acid"
"Lactobacillus"	"Butyrate"
"Lactobacillus"	"Trimethylamine oxide"
"Lactobacillus"	"Caffeic Acid"
"Lactobacillus"	"Quinic acid"
"Lactococcus"	"Lactate"
"Lactococcus"	"Dihydrodaidzein"
"Lactococcus"	"Equol"
"Latilactobacillus"	"5-Hydroxyindole-3-acetic acid"
"Latilactobacillus"	"Doconexent"
"Latilactobacillus"	"Gamma-Aminobutyric Acid"
"Lawsonibacter"	"Acetate"
"Lawsonibacter"	"Butyrate"
"Limosilactobacillus"	"Ethanol"
"Limosilactobacillus"	"Dihydrocaffeic acid"
"Limosilactobacillus"	"Dihydrodaidzein"
"Limosilactobacillus"	"Equol"
"Limosilactobacillus"	"O-Desmethylangolensin"
"Limosilactobacillus"	"7-Hydroxy-5-methyl-3-phenyl-6,7,8,9-tetrahydropyrido[3',2':4,5]imidazo[1,2-a]pyrimidin-5-ium chloride"
"Marvinbryantia"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Marvinbryantia"	"beta-D-fructofuranose"
"Mediterraneibacter"	"beta-D-fructofuranose"
"Megasphaera"	"procollagen type 1 n-terminal propeptide"
"Megasphaera"	"type I collagen cross-linked c-telopeptide"
"Methanobrevibacter"	"1-18:1-lysoPE"
"Methanobrevibacter"	"4-[(Z)-15,16-dihydroxydotriacont-19-enyl]-2-methyl-2H-uran-5-one"
"Methanobrevibacter"	"Cohibin B"
"Microbacterium"	"4-Pyridoxic acid"
"Mogibacterium"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Mollicutes"	"3-Indolepropionic acid"
"Morganella"	"Acetate"
"Morganella"	"Propionate"
"Mycoplasmatota"	"3-Indolepropionic acid"
"Odoribacter"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Odoribacter"	"Isoallolithocholic acid"
"Odoribacter"	"(10-[(Acetyloxy)methyl]-9-anthryl)methyl acetate"
"Odoribacter"	"Isovaleric acid"
"Odoribacter"	"Succinate"
"Oscillibacter"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Oscillibacter"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Oscillibacter"	"Indoxyl sulfate"
"Oscillibacter"	"p-Cresol glucuronide"
"Oscillibacter"	"p-Cresol sulfate"
"Oscillibacter"	"Trimethylamine oxide"
"Oscillospira"	"4-Pyridoxic acid"
"Oscillospira"	"Citric Acid"
"Oscillospiraceae"	"2-Methylbutyrate"
"Oscillospiraceae"	"3-Indolepropionic acid"
"Oscillospiraceae"	"Creatine"
"Oscillospiraceae"	"Hexanoate"
"Oscillospiraceae"	"Isobutyric acid"
"Oscillospiraceae"	"Isovalerate"
"Oscillospiraceae"	"l-Isoleucine"
"Oscillospiraceae"	"Urea"
"Parabacteroides"	"2'-Deoxyguanosine"
"Parabacteroides"	"2'-Deoxyinosine"
"Parabacteroides"	"3-Hydroxy-2-methylbutanoic acid"
"Parabacteroides"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Parabacteroides"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Parabacteroides"	"5-Methoxyindole-3-acetic acid"
"Parabacteroides"	"Amylotriose"
"Parabacteroides"	"Coumarin"
"Parabacteroides"	"DL-Aspartic acid"
"Parabacteroides"	"Gondoic Acid"
"Parabacteroides"	"Indole-3-lactic acid"
"Parabacteroides"	"Isoallolithocholic acid"
"Parabacteroides"	"Linoleic Acid"
"Parabacteroides"	"Melezitose"
"Parabacteroides"	"Methionine"
"Parabacteroides"	"Myristic Acid"
"Parabacteroides"	"Oleic Acid"
"Parabacteroides"	"Palmitic Acid"
"Parabacteroides"	"Palmitoleic Acid"
"Parabacteroides"	"Palmitoylethanolamide"
"Parabacteroides"	"Pantothenic Acid"
"Parabacteroides"	"Thymine"
"Parabacteroides"	"Xanthine"
"Parabacteroides"	"Bile acid"
"Parabacteroides"	"DL-Tartaric acid"
"Parabacteroides"	"Kaempferol"
"Parabacteroides"	"Secoisolariciresinol"
"Parabacteroides"	"Succinate"
"Paraeggerthella"	"Equol"
"Paraprevotella"	"Glycocholic acid"
"Paraprevotella"	"(10-[(Acetyloxy)methyl]-9-anthryl)methyl acetate"
"Paraprevotella"	"Succinate"
"Parasutterella"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Parasutterella"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Parasutterella"	"Propionate"
"Parvimonas"	"Linoleic Acid"
"Parvimonas"	"Valine"
"Peptostreptococcus"	"3-Indolepropionic acid"
"Peptostreptococcus"	"Glycine"
"Peptostreptococcus"	"Myristic Acid"
"Phascolarctobacterium"	"4-Methylpentanoic acid"
"Phascolarctobacterium"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Phascolarctobacterium"	"Butyrate"
"Phascolarctobacterium"	"Caproic Acid"
"Phascolarctobacterium"	"Isobutyric acid"
"Phascolarctobacterium"	"Phenylalanine"
"Phascolarctobacterium"	"Propionate"
"Phascolarctobacterium"	"Serine"
"Phascolarctobacterium"	"Valeric acid"
"Phocaeicola"	"Equol"
"Porphyromonas"	"Gamma-Aminobutyric Acid"
"Prevotella"	"2-Methylbutyrate"
"Prevotella"	"Doconexent"
"Prevotella"	"Hexanoate"
"Prevotella"	"Isobutyric acid"
"Prevotella"	"Isovalerate"
"Prevotella"	"l-Isoleucine"
"Prevotella"	"Asparagine"
"Prevotellaceae"	"Succinate"
"Proteus"	"Acetate"
"Proteus"	"Propionate"
"Pseudobutyrivibrio"	"Butyrate"
"Pseudomonadota"	"Benzoate"
"Pseudomonas"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Pseudomonas"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Pseudomonas"	"4-Pyridoxic acid"
"Pyramidobacter"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Pyramidobacter"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Roseburia"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Roseburia"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Roseburia"	"Butyrate"
"Roseburia"	"Trimethylamine oxide"
"Roseburia"	"Acetate"
"Roseburia"	"1-Propanol"
"Roseburia"	"Propionate"
"Ruminococcus"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Ruminococcus"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Ruminococcus"	"Alanine"
"Ruminococcus"	"Deoxycholic Acid"
"Ruminococcus"	"Glycerophospholipids"
"Ruminococcus"	"Glycine"
"Ruminococcus"	"l-Isoleucine"
"Ruminococcus"	"Leucine"
"Ruminococcus"	"Proline"
"Ruminococcus"	"Serine"
"Ruminococcus"	"Ursodiol"
"Ruminococcus"	"4-Pyridoxic acid"
"Ruminococcus"	"DL-Tartaric acid"
"Ruminococcus"	"Glycerin"
"Ruminococcus"	"Propionate"
"Ruminococcus"	"Acetate"
"Ruminococcus"	"Succinate"
"Saccharomyces"	"Capric Acid"
"Saccharomyces"	"Ethanol"
"Saccharomycetales"	"Acetate"
"Saccharomycetales"	"Butyrate"
"Shigella"	"Indoxyl sulfate"
"Shigella"	"Trimethylamine oxide"
"Slackia"	"(2S)-1-(3-hydroxyphenyl)-3-(2,4,6-trihydroxyphenyl)propan-2-ol"
"Slackia"	"3,4-Dihydroxy-trans-stilbene"
"Slackia"	"Dihydroresveratrol"
"Slackia"	"Equol"
"Slackia"	"Lunularin"
"Slackia"	"(2R)-1-(3,4-dihydroxyphenyl)-3-(2,4,6-trihydroxyphenyl)-propan-2-ol"
"Slackia"	"5-OH-Equol"
"Streptococcus"	"L-Leucic acid"
"Streptococcus"	"Acetate"
"Streptococcus"	"Equol"
"Streptococcus"	"5-hydroxy-1H-imidazole-4-carboxamide"
"Streptococcus"	"Butyrate"
"Streptococcus"	"Baohuoside I"
"Subdoligranulum"	"5-(3,4-Dihydroxyphenyl)pentanoic acid"
"Subdoligranulum"	"5-(3-hydroxyphenyl)pentanoic Acid"
"Subdoligranulum"	"(R)-3-(4-Hydroxyphenyl)lactate"
"Subdoligranulum"	"Ethyl phenyllactate, (-)-"
"Succinatimonas"	"Acetate"
"Succinatimonas"	"Succinate"
"Succinivibrio"	"Acetate"
"Succinivibrio"	"Formate"
"Succinivibrio"	"Lactate"
"Succinivibrio"	"Succinate"
"Sutterella"	"4-Methylpentanoic acid"
"Sutterella"	"Amylotriose"
"Sutterella"	"Caproic Acid"
"Sutterella"	"Isobutyric acid"
"Sutterella"	"Isovaleric acid"
"Sutterella"	"Propionate"
"Sutterella"	"Valeric acid"
"Synergistes"	"Aspartic Acid"
"Synergistes"	"Tyrosine"
"Thomasclavelia"	"N,O-Bis-(trimethylsilyl)phenylalanine"
"Turicibacter"	"Dihydrocaffeic acid"
"Turicibacter"	"DL-Tartaric acid"
"unclassified"	"Trimethylamine oxide"
"unclassified"	"Butyrate"
"uncultured"	"Creatine"
"uncultured"	"Urea"
"Veillonella"	"Propionate"
"Veillonella"	"Equol"
"Veillonella"	"Hydrogen Sulfide"
"Veillonella"	"Leucocyanidin"
"Veillonellaceae"	"Succinate"
"Weissella"	"Ethanol"
"Weissella"	"beta-D-fructofuranose"
"Wickerhamiella"	"Chenodiol"
"Wickerhamiella"	"Glycochenodeoxycholic acid"
"Wickerhamiella"	"Glycocholic acid"
"Wickerhamiella"	"Glycoursodeoxycholic acid"
"Wickerhamiella"	"Taurocholic acid"
"Wickerhamiella"	"Taurodeoxycholic acid"
"Wickerhamiella"	"Taurolithocholic acid"
"[Clostridium]"	"Trimethylamine oxide"
"[Clostridium]"	"Acetate"
"[Clostridium]"	"Deoxycholic Acid"
"[Clostridium]"	"Enterodiol"
"[Clostridium]"	"Ethanol"
"[Clostridium]"	"Formate"
"[Clostridium]"	"Hydrogen"
"[Clostridium]"	"Lithocholic acid"
"[Clostridium]"	"L-homoserine"
"[Clostridium]"	"Valine"
"[Eubacterium]"	"Creatine"
"[Eubacterium]"	"Ethanol"
"[Eubacterium]"	"Urea"
"[Ruminococcus]"	"l-Isoleucine"
"[Ruminococcus]"	"Leucine"
"[Ruminococcus]"	"Valine"
